Value
null
null
85.154
86.813
84.995
85.357
88.745
87.571
83.927
84.074
88.945
92.232
91.134
90.649
87.402
null
92.563
93.487
93.097
82.138
71.25
72.334
93.319
93.689
94.446
94.056
93.396
92.936
89.903
89.083
88.259
88.873
null
95.323
90.764
87.406
88.623
89.827
87.825
89.106
88.265
87.763
92.001
90.619
88.509
87.226
86.804
87.077
86.709
86.206
null
89.25
82.219
83.041
82.055
81.432
81.384
79.526
81.197
81.146
81.536
81.073
81.118
81.726
83.179
80.71
81.675
82.072
82.248
81.25
81.326
79.296
81.541
81.176
80.851
80.638
81.197
86.585
85.77
81.623
81.496
80.821
80.395
81.008
80.863
80.759
81.697
80.971
74.954
83.073
83.426
81.9
79.32
84.506
84.453
84.679
85.09
83.027
81.85
82.147
82.638
83.427
78.07
67.806
74.741
82.526
81.83
81.567
81.88
82.037
82.604
83.696
83.529
83.295
83.964
83.492
83.231
82.674
83.707
89.627
89.186
89.336
91.937
92.507
91.214
90.473
null
null
null
null
null
null
null
85.158
81.5
91.391
90.091
88.294
88.879
90.926
91.836
91.483
91.923
84.998
83.65
83.342
83.887
85.368
80.373
83.62
83.618
84.132
83.696
81.552
79.506
75.854
76.724
75.361
74.603
74.754
75.567
71.493
76.951
54.315
56.609
55.727
58.917
76.535
77.598
83.485
null
null
null
80.666
76.558
null
null
null
77.735
null
91.008
null
null
null
null
null
null
91.953
90.664
95.164
92.815
95.321
93.424
92.811
93.402
94.99
97.535
96.405
98.761
99.258
98.852
97.749
84.704
94.306
97.49
98.572
97.946
98.552
98.865
98.843
98.689
97.237
97.355
96.604
96.956
96.228
94.482
98.261
97.873
96.705
92.75
92.878
90.521
92.462
94.906
96.544
93.212
92.238
92.505
91.665
90.667
90.668
89.818
91.188
90.526
90.459
92.46
91.037
89.539
90.527
91.952
91.802
92.66
91.763
91.084
91.864
91.086
89.915
91.378
93.448
92.377
93.93
93.194
91.869
92.949
93.235
91.772
93.129
93.477
93.628
95.463
92.387
94.435
93.473
94.25
91.508
92.631
91.46
93.322
95.379
96.059
95.613
98.555
97.984
98.516
96.911
97.209
97.678
96.958
94.519
96.986
93.448
95.472
96.778
96.8
94.918
94.344
94.093
94.356
94.697
95.647
94.694
92.984
88.493
87.885
96.939
97.215
91.181
90.907
91.281
91.984
93.09
93.721
91.935
92.326
92.073
96.659
93.761
94.974
93.883
95.184
67.522
69.153
70.596
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
90.117
91.666
93.554
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
88.686
83.834
91.587
91.246
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
