Value
74.888
77.284
76.2
77.222
70.841
66.238
81.433
80.632
63.055
61.75
61.95
62.04
75.112
76.923
66.154
73.992
68.296
77.884
67.391
60.687
64.926
67.388
66.63
67.514
75.86
64.762
65.944
64.057
64.168
64.512
64.922
72.558
65.348
61.576
62.729
70.614
74.312
77.479
68.732
71.4
69.602
81.965
76.065
74.542
75.883
75.09
78.99
70.566
70.017
70.525
64.422
61.818
62.96
61.379
63.162
65.834
65.836
66.632
67.35
68.208
68.713
69.577
76.083
68.989
69.153
68.168
70.424
68.449
69.286
69.781
69.116
69.32
69.874
72.836
69.832
69.166
66.78
66.709
67.032
67.742
74.137
84.164
83.407
83.705
87.345
86.322
82.893
79.46
65.232
77.472
83.107
81.385
86.117
81.839
82.378
69.098
67.169
67.574
76.493
80.274
84.441
77.538
81.646
82.461
78.239
64.066
76.696
71.323
84.4
71.733
67.707
69.715
75.671
67.983
69.551
72.889
75.858
87.287
79.788
69.536
77.387
77.359
70.294
69.683
68.288
71.334
80.545
83.263
82.3
85.526
86.043
85.423
88.716
88.142
84.277
76.328
75.225
76.662
69.863
69.604
79.823
85.544
73.357
69.684
79.702
78.807
85.115
82.999
81.902
73.574
71.942
70.608
81.705
75.399
68.684
67.973
65.873
66.933
66.652
67.211
68.177
76.35
66.404
66.993
70.614
66.707
66.472
69.89
69.549
65.803
75.334
67.627
67.637
73.137
65.863
67.008
66.585
81.134
85.881
79.294
80.085
79.928
79.052
80.543
75.929
78.429
71.828
68.212
70.461
69.515
80.365
84.248
76.823
77.016
74.415
75.725
null
null
72.479
72.288
77.975
72.033
75.423
76.703
82.746
71.225
70.7
73.827
76.144
73.212
73.241
70.896
76.021
73.902
75.534
70.58
73.175
72.081
70.857
70.446
74.18
73.528
74.478
76.974
70.57
70.018
72.452
70.516
72.563
72.774
72.059
75.033
73.09
69.95
72.381
71.391
69.16
71.11
72.253
70.221
77.238
75.353
76.101
74.139
74.544
null
74.164
74.347
74.553
74.095
null
74.62
73.308
74.208
74.844
74.476
74.577
73.991
74.358
77.019
77.03
75.8
75.424
74.831
77.348
74.917
73.178
74.62
74.885
73.942
74.691
74.892
74.987
77.325
75.039
76.086
75.437
74.994
74.408
74.372
74.399
null
74.454
null
74.597
73.918
74.052
74.087
74.407
74.123
73.923
74.024
75.951
null
null
null
74.627
74.567
74.242
74.036
74.262
null
70.964
74.137
74.033
73.955
73.912
74.038
74.046
74.038
74.286
74.227
74.013
74.017
74.206
74.282
73.715
74.011
73.855
73.913
74.023
73.911
null
null
null
74.207
74.111
74.028
73.595
70.302
72.465
73.446
73.109
73.382
72.595
null
null
73.954
73.574
73.745
74.085
73.327
71.55
71.304
72.342
72.309
72.326
72.588
72.781
72.712
72.249
73.216
73.249
73.032
71.804
null
71.632
71.693
71.71
72.172
71.866
71.85
72.642
73.189
72.24
71.847
71.998
71.959
72.474
72.432
null
71.576
71.479
72.081
71.335
72.342
65.391
null
71.259
71.901
71.63
71.8
71.742
71.954
71.949
72.078
71.707
72.51
72.075
70.563
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
64.589
64.804
66.981
66.217
65.234
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
