"Series";"Time";"Value"
"Average sig_qual";"2019-11-25T19:00:00-05:00";79.176
"Average sig_qual";"2019-11-26T19:00:00-05:00";79.008
"Average sig_qual";"2019-11-27T19:00:00-05:00";78.461
"Average sig_qual";"2019-11-28T19:00:00-05:00";82.342
"Average sig_qual";"2019-11-29T19:00:00-05:00";81.827
"Average sig_qual";"2019-11-30T19:00:00-05:00";75.287
"Average sig_qual";"2019-12-01T19:00:00-05:00";71.774
"Average sig_qual";"2019-12-02T19:00:00-05:00";79.72
"Average sig_qual";"2019-12-03T19:00:00-05:00";86.234
"Average sig_qual";"2019-12-04T19:00:00-05:00";74.537
"Average sig_qual";"2019-12-05T19:00:00-05:00";79.23
"Average sig_qual";"2019-12-06T19:00:00-05:00";74.45
"Average sig_qual";"2019-12-07T19:00:00-05:00";71.649
"Average sig_qual";"2019-12-08T19:00:00-05:00";73.382
"Average sig_qual";"2019-12-09T19:00:00-05:00";81.115
"Average sig_qual";"2019-12-10T19:00:00-05:00";94.036
"Average sig_qual";"2019-12-11T19:00:00-05:00";90.006
"Average sig_qual";"2019-12-12T19:00:00-05:00";78.516
"Average sig_qual";"2019-12-13T19:00:00-05:00";85.4
"Average sig_qual";"2019-12-14T19:00:00-05:00";85.458
"Average sig_qual";"2019-12-15T19:00:00-05:00";90.835
"Average sig_qual";"2019-12-16T19:00:00-05:00";85.053
"Average sig_qual";"2019-12-17T19:00:00-05:00";85.133
"Average sig_qual";"2019-12-18T19:00:00-05:00";84.839
"Average sig_qual";"2019-12-19T19:00:00-05:00";86.006
"Average sig_qual";"2019-12-20T19:00:00-05:00";85.246
"Average sig_qual";"2019-12-21T19:00:00-05:00";69.425
"Average sig_qual";"2019-12-22T19:00:00-05:00";84.576
"Average sig_qual";"2019-12-23T19:00:00-05:00";86.889
"Average sig_qual";"2019-12-24T19:00:00-05:00";82.661
"Average sig_qual";"2019-12-25T19:00:00-05:00";89.033
"Average sig_qual";"2019-12-26T19:00:00-05:00";89.348
"Average sig_qual";"2019-12-27T19:00:00-05:00";82.324
"Average sig_qual";"2019-12-28T19:00:00-05:00";83.174
"Average sig_qual";"2019-12-29T19:00:00-05:00";84.346
"Average sig_qual";"2019-12-30T19:00:00-05:00";78.71
"Average sig_qual";"2019-12-31T19:00:00-05:00";87.195
"Average sig_qual";"2020-01-01T19:00:00-05:00";85.363
"Average sig_qual";"2020-01-02T19:00:00-05:00";80.325
"Average sig_qual";"2020-01-03T19:00:00-05:00";84.547
"Average sig_qual";"2020-01-04T19:00:00-05:00";84.799
"Average sig_qual";"2020-01-05T19:00:00-05:00";85.841
"Average sig_qual";"2020-01-06T19:00:00-05:00";72.669
"Average sig_qual";"2020-01-07T19:00:00-05:00";73.575
"Average sig_qual";"2020-01-08T19:00:00-05:00";75.057
"Average sig_qual";"2020-01-09T19:00:00-05:00";77.197
"Average sig_qual";"2020-01-10T19:00:00-05:00";79.935
"Average sig_qual";"2020-01-11T19:00:00-05:00";92.77
"Average sig_qual";"2020-01-12T19:00:00-05:00";85.959
"Average sig_qual";"2020-01-13T19:00:00-05:00";79.441
"Average sig_qual";"2020-01-14T19:00:00-05:00";78.518
"Average sig_qual";"2020-01-15T19:00:00-05:00";83.198
"Average sig_qual";"2020-01-16T19:00:00-05:00";87.552
"Average sig_qual";"2020-01-17T19:00:00-05:00";85.987
"Average sig_qual";"2020-01-18T19:00:00-05:00";88.408
"Average sig_qual";"2020-01-19T19:00:00-05:00";81.024
"Average sig_qual";"2020-01-20T19:00:00-05:00";76.062
"Average sig_qual";"2020-01-21T19:00:00-05:00";81.527
"Average sig_qual";"2020-01-22T19:00:00-05:00";76.241
"Average sig_qual";"2020-01-23T19:00:00-05:00";93.921
"Average sig_qual";"2020-01-24T19:00:00-05:00";90.179
"Average sig_qual";"2020-01-25T19:00:00-05:00";null
"Average sig_qual";"2020-01-26T19:00:00-05:00";null
"Average sig_qual";"2020-01-27T19:00:00-05:00";97.886
"Average sig_qual";"2020-01-28T19:00:00-05:00";94.404
"Average sig_qual";"2020-01-29T19:00:00-05:00";97.418
"Average sig_qual";"2020-01-30T19:00:00-05:00";90.242
"Average sig_qual";"2020-01-31T19:00:00-05:00";82.549
"Average sig_qual";"2020-02-01T19:00:00-05:00";92.846
"Average sig_qual";"2020-02-02T19:00:00-05:00";96.047
"Average sig_qual";"2020-02-03T19:00:00-05:00";88.248
"Average sig_qual";"2020-02-04T19:00:00-05:00";89.214
"Average sig_qual";"2020-02-05T19:00:00-05:00";93.478
"Average sig_qual";"2020-02-06T19:00:00-05:00";98.576
"Average sig_qual";"2020-02-07T19:00:00-05:00";93.961
"Average sig_qual";"2020-02-08T19:00:00-05:00";94.124
"Average sig_qual";"2020-02-09T19:00:00-05:00";95.999
"Average sig_qual";"2020-02-10T19:00:00-05:00";88.602
"Average sig_qual";"2020-02-11T19:00:00-05:00";90.294
"Average sig_qual";"2020-02-12T19:00:00-05:00";88.842
"Average sig_qual";"2020-02-13T19:00:00-05:00";88.342
"Average sig_qual";"2020-02-14T19:00:00-05:00";91.079
"Average sig_qual";"2020-02-15T19:00:00-05:00";92.673
"Average sig_qual";"2020-02-16T19:00:00-05:00";92.907
"Average sig_qual";"2020-02-17T19:00:00-05:00";91.943
"Average sig_qual";"2020-02-18T19:00:00-05:00";92.209
"Average sig_qual";"2020-02-19T19:00:00-05:00";87.88
"Average sig_qual";"2020-02-20T19:00:00-05:00";90.635
"Average sig_qual";"2020-02-21T19:00:00-05:00";97.595
"Average sig_qual";"2020-02-22T19:00:00-05:00";91.437
"Average sig_qual";"2020-02-23T19:00:00-05:00";90.325
"Average sig_qual";"2020-02-24T19:00:00-05:00";90.546
"Average sig_qual";"2020-02-25T19:00:00-05:00";91.641
"Average sig_qual";"2020-02-26T19:00:00-05:00";92.114
"Average sig_qual";"2020-02-27T19:00:00-05:00";91.168
"Average sig_qual";"2020-02-28T19:00:00-05:00";90.787
"Average sig_qual";"2020-02-29T19:00:00-05:00";95.269
"Average sig_qual";"2020-03-01T19:00:00-05:00";94.674
"Average sig_qual";"2020-03-02T19:00:00-05:00";91.751
"Average sig_qual";"2020-03-03T19:00:00-05:00";92.205
"Average sig_qual";"2020-03-04T19:00:00-05:00";88.341
"Average sig_qual";"2020-03-05T19:00:00-05:00";92.071
"Average sig_qual";"2020-03-06T19:00:00-05:00";91.28
"Average sig_qual";"2020-03-07T19:00:00-05:00";91.366
"Average sig_qual";"2020-03-08T20:00:00-04:00";92.686
"Average sig_qual";"2020-03-09T20:00:00-04:00";94.572
"Average sig_qual";"2020-03-10T20:00:00-04:00";92.804
"Average sig_qual";"2020-03-11T20:00:00-04:00";94.731
"Average sig_qual";"2020-03-12T20:00:00-04:00";94.02
"Average sig_qual";"2020-03-13T20:00:00-04:00";92.366
"Average sig_qual";"2020-03-14T20:00:00-04:00";null
"Average sig_qual";"2020-03-15T20:00:00-04:00";90.204
"Average sig_qual";"2020-03-16T20:00:00-04:00";92.981
"Average sig_qual";"2020-03-17T20:00:00-04:00";92.669
"Average sig_qual";"2020-03-18T20:00:00-04:00";91.999
"Average sig_qual";"2020-03-19T20:00:00-04:00";null
"Average sig_qual";"2020-03-20T20:00:00-04:00";92.575
"Average sig_qual";"2020-03-21T20:00:00-04:00";89.273
"Average sig_qual";"2020-03-22T20:00:00-04:00";89.86
"Average sig_qual";"2020-03-23T20:00:00-04:00";93.207
"Average sig_qual";"2020-03-24T20:00:00-04:00";91.711
"Average sig_qual";"2020-03-25T20:00:00-04:00";93.113
"Average sig_qual";"2020-03-26T20:00:00-04:00";93.07
"Average sig_qual";"2020-03-27T20:00:00-04:00";92.259
"Average sig_qual";"2020-03-28T20:00:00-04:00";93.716
"Average sig_qual";"2020-03-29T20:00:00-04:00";92.456
"Average sig_qual";"2020-03-30T20:00:00-04:00";94.299
"Average sig_qual";"2020-03-31T20:00:00-04:00";94.157
"Average sig_qual";"2020-04-01T20:00:00-04:00";92.564
"Average sig_qual";"2020-04-02T20:00:00-04:00";73.809
"Average sig_qual";"2020-04-03T20:00:00-04:00";96.975
"Average sig_qual";"2020-04-04T20:00:00-04:00";93.593
"Average sig_qual";"2020-04-05T20:00:00-04:00";94.934
"Average sig_qual";"2020-04-06T20:00:00-04:00";92.331
"Average sig_qual";"2020-04-07T20:00:00-04:00";94.134
"Average sig_qual";"2020-04-08T20:00:00-04:00";94.661
"Average sig_qual";"2020-04-09T20:00:00-04:00";93.304
"Average sig_qual";"2020-04-10T20:00:00-04:00";91.825
"Average sig_qual";"2020-04-11T20:00:00-04:00";72.307
"Average sig_qual";"2020-04-12T20:00:00-04:00";95.232
"Average sig_qual";"2020-04-13T20:00:00-04:00";94.628
"Average sig_qual";"2020-04-14T20:00:00-04:00";93.513
"Average sig_qual";"2020-04-15T20:00:00-04:00";92.449
"Average sig_qual";"2020-04-16T20:00:00-04:00";91.487
"Average sig_qual";"2020-04-17T20:00:00-04:00";90.829
"Average sig_qual";"2020-04-18T20:00:00-04:00";91.761
"Average sig_qual";"2020-04-19T20:00:00-04:00";null
"Average sig_qual";"2020-04-20T20:00:00-04:00";96.171
"Average sig_qual";"2020-04-21T20:00:00-04:00";null
"Average sig_qual";"2020-04-22T20:00:00-04:00";94.775
"Average sig_qual";"2020-04-23T20:00:00-04:00";89.955
"Average sig_qual";"2020-04-24T20:00:00-04:00";90.937
"Average sig_qual";"2020-04-25T20:00:00-04:00";91.981
"Average sig_qual";"2020-04-26T20:00:00-04:00";89.715
"Average sig_qual";"2020-04-27T20:00:00-04:00";92.862
"Average sig_qual";"2020-04-28T20:00:00-04:00";92.534
"Average sig_qual";"2020-04-29T20:00:00-04:00";93.278
"Average sig_qual";"2020-04-30T20:00:00-04:00";90.214
"Average sig_qual";"2020-05-01T20:00:00-04:00";null
"Average sig_qual";"2020-05-02T20:00:00-04:00";null
"Average sig_qual";"2020-05-03T20:00:00-04:00";null
"Average sig_qual";"2020-05-04T20:00:00-04:00";92.656
"Average sig_qual";"2020-05-05T20:00:00-04:00";92.273
"Average sig_qual";"2020-05-06T20:00:00-04:00";93.345
"Average sig_qual";"2020-05-07T20:00:00-04:00";93.64
"Average sig_qual";"2020-05-08T20:00:00-04:00";89.993
"Average sig_qual";"2020-05-09T20:00:00-04:00";null
"Average sig_qual";"2020-05-10T20:00:00-04:00";90.893
"Average sig_qual";"2020-05-11T20:00:00-04:00";91.975
"Average sig_qual";"2020-05-12T20:00:00-04:00";91.532
"Average sig_qual";"2020-05-13T20:00:00-04:00";91.579
"Average sig_qual";"2020-05-14T20:00:00-04:00";93.194
"Average sig_qual";"2020-05-15T20:00:00-04:00";94.513
"Average sig_qual";"2020-05-16T20:00:00-04:00";94.146
"Average sig_qual";"2020-05-17T20:00:00-04:00";94.071
"Average sig_qual";"2020-05-18T20:00:00-04:00";93.694
"Average sig_qual";"2020-05-19T20:00:00-04:00";92.785
"Average sig_qual";"2020-05-20T20:00:00-04:00";92.641
"Average sig_qual";"2020-05-21T20:00:00-04:00";93.421
"Average sig_qual";"2020-05-22T20:00:00-04:00";89.963
"Average sig_qual";"2020-05-23T20:00:00-04:00";93.447
"Average sig_qual";"2020-05-24T20:00:00-04:00";91.015
"Average sig_qual";"2020-05-25T20:00:00-04:00";90.05
"Average sig_qual";"2020-05-26T20:00:00-04:00";89.862
"Average sig_qual";"2020-05-27T20:00:00-04:00";86.607
"Average sig_qual";"2020-05-28T20:00:00-04:00";88.525
"Average sig_qual";"2020-05-29T20:00:00-04:00";90.012
"Average sig_qual";"2020-05-30T20:00:00-04:00";null
"Average sig_qual";"2020-05-31T20:00:00-04:00";null
"Average sig_qual";"2020-06-01T20:00:00-04:00";null
"Average sig_qual";"2020-06-02T20:00:00-04:00";93.26
"Average sig_qual";"2020-06-03T20:00:00-04:00";89.683
"Average sig_qual";"2020-06-04T20:00:00-04:00";88.452
"Average sig_qual";"2020-06-05T20:00:00-04:00";89.884
"Average sig_qual";"2020-06-06T20:00:00-04:00";91.511
"Average sig_qual";"2020-06-07T20:00:00-04:00";92.023
"Average sig_qual";"2020-06-08T20:00:00-04:00";92.212
"Average sig_qual";"2020-06-09T20:00:00-04:00";91.691
"Average sig_qual";"2020-06-10T20:00:00-04:00";87.03
"Average sig_qual";"2020-06-11T20:00:00-04:00";87.377
"Average sig_qual";"2020-06-12T20:00:00-04:00";null
"Average sig_qual";"2020-06-13T20:00:00-04:00";null
"Average sig_qual";"2020-06-14T20:00:00-04:00";92.147
"Average sig_qual";"2020-06-15T20:00:00-04:00";91.997
"Average sig_qual";"2020-06-16T20:00:00-04:00";91.599
"Average sig_qual";"2020-06-17T20:00:00-04:00";87.711
"Average sig_qual";"2020-06-18T20:00:00-04:00";91.261
"Average sig_qual";"2020-06-19T20:00:00-04:00";96.125
"Average sig_qual";"2020-06-20T20:00:00-04:00";86.018
"Average sig_qual";"2020-06-21T20:00:00-04:00";88.906
"Average sig_qual";"2020-06-22T20:00:00-04:00";87.934
"Average sig_qual";"2020-06-23T20:00:00-04:00";87.656
"Average sig_qual";"2020-06-24T20:00:00-04:00";88.89
"Average sig_qual";"2020-06-25T20:00:00-04:00";88.851
"Average sig_qual";"2020-06-26T20:00:00-04:00";89.776
"Average sig_qual";"2020-06-27T20:00:00-04:00";87.728
"Average sig_qual";"2020-06-28T20:00:00-04:00";86.297
"Average sig_qual";"2020-06-29T20:00:00-04:00";87.954
"Average sig_qual";"2020-06-30T20:00:00-04:00";87.151
"Average sig_qual";"2020-07-01T20:00:00-04:00";84.938
"Average sig_qual";"2020-07-02T20:00:00-04:00";null
"Average sig_qual";"2020-07-03T20:00:00-04:00";87.682
"Average sig_qual";"2020-07-04T20:00:00-04:00";86.752
"Average sig_qual";"2020-07-05T20:00:00-04:00";87.543
"Average sig_qual";"2020-07-06T20:00:00-04:00";85.132
"Average sig_qual";"2020-07-07T20:00:00-04:00";87.48
"Average sig_qual";"2020-07-08T20:00:00-04:00";87.081
"Average sig_qual";"2020-07-09T20:00:00-04:00";88.529
"Average sig_qual";"2020-07-10T20:00:00-04:00";89.206
"Average sig_qual";"2020-07-11T20:00:00-04:00";86.641
"Average sig_qual";"2020-07-12T20:00:00-04:00";86.953
"Average sig_qual";"2020-07-13T20:00:00-04:00";87.752
"Average sig_qual";"2020-07-14T20:00:00-04:00";87.063
"Average sig_qual";"2020-07-15T20:00:00-04:00";87.234
"Average sig_qual";"2020-07-16T20:00:00-04:00";87.184
"Average sig_qual";"2020-07-17T20:00:00-04:00";null
"Average sig_qual";"2020-07-18T20:00:00-04:00";88.106
"Average sig_qual";"2020-07-19T20:00:00-04:00";87.794
"Average sig_qual";"2020-07-20T20:00:00-04:00";88.198
"Average sig_qual";"2020-07-21T20:00:00-04:00";88.12
"Average sig_qual";"2020-07-22T20:00:00-04:00";89.173
"Average sig_qual";"2020-07-23T20:00:00-04:00";89.556
"Average sig_qual";"2020-07-24T20:00:00-04:00";null
"Average sig_qual";"2020-07-25T20:00:00-04:00";88.125
"Average sig_qual";"2020-07-26T20:00:00-04:00";86.166
"Average sig_qual";"2020-07-27T20:00:00-04:00";87.001
"Average sig_qual";"2020-07-28T20:00:00-04:00";86.083
"Average sig_qual";"2020-07-29T20:00:00-04:00";86.3
"Average sig_qual";"2020-07-30T20:00:00-04:00";86.482
